ID:K4154147
Launch Time=2015-06-03 22:48:54
    Time  AscRate  Hgt/MSL       P  Temp   RH  Dewp   Dir  Speed   VirT        Lat        Lon     MR    range    Azimuth
   0 17    240.0      532    952.8  23.5   62  15.8    34    5.2    5.2     23.100    120.690 11.8700    100.0   200.000
   0 18    180.0      535    952.5  23.5   62  15.7    35    5.2    5.2     23.100    120.690 11.8600    100.0   199.000
   0 19    180.0      538    952.1  23.5   62  15.8    36    5.3    5.3     23.100    120.690 11.8700    100.0   199.000
   0 20    180.0      541    951.8  23.5   62  15.8    36    5.4    5.4     23.100    120.690 11.9000    100.0   202.000
   0 21    180.0      544    951.4  23.6   62  15.8    37    5.4    5.4     23.100    120.690 11.9000    100.0   204.000
   0 22    240.0      548    951.0  23.5   62  15.8    37    5.5    5.5     23.100    120.690 11.8800    100.0   207.000
   0 23    240.0      552    950.6  23.4   62  15.7    38    5.5    5.5     23.100    120.690 11.8400    100.0   208.000
   0 24    240.0      556    950.1  23.4   62  15.6    38    5.6    5.6     23.100    120.690 11.8100    100.0   208.000
   0 25    300.0      561    949.7  23.3   62  15.6    38    5.6    5.6     23.100    120.690 11.7700    100.0   207.000
   0 26    240.0      565    949.2  23.3   62  15.5    39    5.6    5.6     23.100    120.690 11.7300    200.0   206.000
   0 27    240.0      569    948.7  23.3   61  15.5    39    5.7    5.7     23.100    120.690 11.7000    200.0   205.000
   0 28    300.0      574    948.3  23.2   62  15.5    40    5.7    5.7     23.100    120.690 11.6900    200.0   206.000
   0 29    240.0      578    947.8  23.2   62  15.5    40    5.7    5.7     23.100    120.690 11.7000    200.0   207.000
   0 30    300.0      583    947.3  23.1   62  15.5    40    5.7    5.7     23.100    120.690 11.7200    200.0   209.000
   0 31    240.0      587    946.8  23.2   62  15.5    41    5.7    5.7     23.100    120.690 11.7600    200.0   211.000
   0 32    240.0      591    946.4  23.2   62  15.6    41    5.7    5.7     23.100    120.690 11.8000    200.0   211.000
   0 33    180.0      594    946.0  23.2   62  15.6    41    5.8    5.8     23.100    120.690 11.8100    200.0   211.000
   0 34    240.0      598    945.7  23.2   62  15.6    42    5.7    5.7     23.100    120.690 11.8000    200.0   210.000
   0 35    240.0      602    945.2  23.2   62  15.5    42    5.7    5.7     23.100    120.690 11.7800    200.0   210.000
   0 36    240.0      606    944.7  23.1   62  15.5    43    5.7    5.7     23.100    120.690 11.7500    200.0   211.000
   0 37    300.0      611    944.3  23.1   62  15.5    43    5.7    5.7     23.100    120.690 11.7400    200.0   211.000
   0 38    240.0      615    943.8  23.1   62  15.4    43    5.7    5.7     23.100    120.690 11.7200    200.0   212.000
   0 39    180.0      618    943.5  23.1   62  15.4    44    5.6    5.6     23.100    120.690 11.6900    200.0   212.000
   0 40    180.0      621    943.1  23.1   62  15.3    44    5.6    5.6     23.100    120.690 11.6600    200.0   211.000
   0 41    240.0      625    942.7  23.1   62  15.3    44    5.5    5.5     23.100    120.690 11.6400    200.0   211.000
   0 42    240.0      629    942.3  23.1   61  15.3    45    5.4    5.4     23.100    120.690 11.6200    200.0   211.000
   0 43    240.0      633    941.8  23.1   61  15.2    45    5.3    5.3     23.100    120.690 11.6000    200.0   211.000
   0 44    300.0      638    941.3  23.1   61  15.2    46    5.2    5.2     23.100    120.690 11.5800    300.0   212.000
   0 45    300.0      643    940.8  23.1   61  15.2    46    5.1    5.1     23.100    120.690 11.5600    300.0   214.000
   0 46    240.0      647    940.3  23.1   61  15.1    47    5.0    5.0     23.100    120.690 11.5300    300.0   215.000
   0 47    300.0      652    939.8  23.1   60  15.0    47    4.9    4.9     23.100    120.690 11.4800    300.0   216.000
   0 48    300.0      657    939.2  23.1   60  15.0    48    4.8    4.8     23.090    120.690 11.4300    300.0   216.000
   0 49    360.0      663    938.7  23.1   60  14.9    48    4.7    4.7     23.090    120.690 11.3800    300.0   216.000
   0 50    300.0      668    938.1  23.1   59  14.8    49    4.6    4.6     23.090    120.690 11.3300    300.0   215.000
   0 51    360.0      674    937.5  23.1   59  14.8    49    4.4    4.4     23.090    120.690 11.3000    300.0   215.000
   0 52    300.0      679    936.8  23.1   59  14.7    50    4.3    4.3     23.090    120.690 11.2700    300.0   215.000
   0 53    360.0      685    936.3  23.1   59  14.7    50    4.2    4.2     23.090    120.690 11.2500    300.0   215.000
   0 54    240.0      689    935.8  23.1   59  14.7    51    4.1    4.1     23.090    120.690 11.2400    300.0   216.000
   0 55    300.0      694    935.3  23.1   59  14.6    51    4.0    4.0     23.090    120.690 11.2300    300.0   216.000
   0 56    240.0      698    934.9  23.1   59  14.6    52    3.9    3.9     23.090    120.690 11.2200    300.0   217.000
   0 57    240.0      702    934.4  23.0   59  14.6    53    3.8    3.8     23.090    120.690 11.2000    300.0   217.000
   0 58    300.0      707    933.9  23.0   59  14.5    53    3.7    3.7     23.090    120.690 11.1700    300.0   217.000
   0 59    300.0      712    933.4  23.0   59  14.5    54    3.6    3.6     23.090    120.690 11.1400    300.0   217.000
   1  0    300.0      717    932.8  23.0   59  14.4    54    3.6    3.6     23.090    120.690 11.1200    300.0   217.000
   1  1    300.0      722    932.3  23.0   58  14.4    55    3.5    3.5     23.090    120.690 11.1000    300.0   218.000
   1  2    360.0      728    931.7  23.0   58  14.4    56    3.5    3.5     23.090    120.690 11.0800    300.0   218.000
   1  3    300.0      733    931.1  22.9   58  14.3    56    3.5    3.5     23.090    120.690 11.0500    300.0   218.000
   1  4    420.0      740    930.4  22.9   58  14.3    57    3.5    3.5     23.090    120.690 11.0300    300.0   218.000
   1  5    360.0      746    929.7  22.8   58  14.2    57    3.5    3.5     23.090    120.690 11.0100    300.0   218.000
   1  6    420.0      753    929.0  22.8   58  14.2    58    3.5    3.5     23.090    120.690 11.0100    300.0   218.000
   1  7    360.0      759    928.4  22.9   58  14.2    58    3.5    3.5     23.090    120.690 11.0000    300.0   218.000
   1  8    300.0      764    927.8  22.9   58  14.2    59    3.6    3.6     23.090    120.690 10.9900    300.0   218.000
   1  9    360.0      770    927.1  22.8   58  14.1    59    3.6    3.6     23.090    120.690 10.9800    300.0   218.000
   1 10    420.0      777    926.5  22.8   58  14.1    59    3.7    3.7     23.090    120.690 10.9600    300.0   218.000
   1 11    300.0      782    925.9  22.7   58  14.1    60    3.7    3.7     23.090    120.690 10.9400    300.0   218.000
   1 12    360.0      788    925.3  22.6   58  14.0    60    3.8    3.8     23.090    120.690 10.9200    300.0   218.000
   1 13    300.0      793    924.7  22.6   58  14.0    60    3.8    3.8     23.090    120.690 10.9200    400.0   219.000
   1 14    360.0      799    924.1  22.6   58  14.0    60    3.9    3.9     23.090    120.690 10.9200    400.0   219.000
   1 15    300.0      804    923.6  22.6   58  14.0    60    3.9    3.9     23.090    120.690 10.9200    400.0   220.000
   1 16    300.0      809    923.0  22.6   58  14.0    60    3.9    3.9     23.090    120.690 10.9200    400.0   220.000
   1 17    300.0      814    922.6  22.6   58  14.0    60    4.0    4.0     23.090    120.690 10.9200    400.0   221.000
   1 18    300.0      819    922.0  22.5   58  14.0    60    4.0    4.0     23.090    120.690 10.9100    400.0   221.000
   1 19    300.0      824    921.4  22.4   58  13.9    60    4.0    4.0     23.090    120.690 10.8900    400.0   221.000
   1 20    360.0      830    920.9  22.4   59  13.9    59    4.0    4.0     23.090    120.690 10.8800    400.0   222.000
   1 21    300.0      835    920.3  22.4   59  13.9    59    4.0    4.0     23.090    120.690 10.8900    400.0   222.000
   1 22    300.0      840    919.8  22.4   58  13.9    58    4.0    4.0     23.090    120.690 10.9000    400.0   223.000
   1 23    300.0      845    919.3  22.5   58  13.9    58    4.0    4.0     23.090    120.690 10.9000    400.0   223.000
   1 24    300.0      850    918.7  22.5   58  13.9    57    3.9    3.9     23.090    120.690 10.8900    400.0   223.000
   1 25    300.0      855    918.1  22.4   58  13.8    57    3.9    3.9     23.090    120.690 10.8700    400.0   223.000
   1 26    420.0      862    917.5  22.4   58  13.8    56    3.8    3.8     23.090    120.690 10.8600    400.0   223.000
   1 27    420.0      869    916.7  22.4   58  13.8    55    3.8    3.8     23.090    120.690 10.8400    400.0   224.000
   1 28    420.0      876    916.0  22.3   58  13.7    54    3.7    3.7     23.090    120.690 10.8200    400.0   224.000
   1 29    360.0      882    915.3  22.3   58  13.7    52    3.7    3.7     23.090    120.690 10.8000    400.0   224.000
   1 30    420.0      889    914.6  22.2   58  13.7    51    3.6    3.6     23.090    120.690 10.7900    400.0   224.000
   1 31    360.0      895    914.0  22.2   58  13.6    50    3.6    3.6     23.090    120.690 10.7700    400.0   223.000
   1 32    300.0      900    913.4  22.2   58  13.6    48    3.5    3.5     23.090    120.690 10.7300    400.0   223.000
   1 33    360.0      906    912.8  22.2   58  13.4    47    3.5    3.5     23.090    120.690 10.6500    400.0   223.000
   1 34    300.0      911    912.2  22.2   57  13.3    45    3.4    3.4     23.090    120.690 10.5700    400.0   223.000
   1 35    360.0      917    911.7  22.2   57  13.2    43    3.4    3.4     23.090    120.690 10.5200    400.0   223.000
   1 36    300.0      922    911.1  22.2   57  13.2    41    3.3    3.3     23.090    120.690 10.5000    400.0   224.000
   1 37    300.0      927    910.6  22.3   56  13.2    39    3.3    3.3     23.090    120.690 10.4900    400.0   224.000
   1 38    300.0      932    910.1  22.3   56  13.2    37    3.3    3.3     23.090    120.690 10.4800    400.0   223.000
   1 39    360.0      938    909.5  22.3   56  13.1    36    3.2    3.2     23.090    120.690 10.4700    400.0   223.000
   1 40    300.0      943    909.0  22.3   56  13.1    34    3.2    3.2     23.090    120.690 10.4500    500.0   223.000
   1 41    300.0      948    908.4  22.3   56  13.1    32    3.2    3.2     23.090    120.690 10.4500    500.0   223.000
   1 42    360.0      954    907.8  22.3   56  13.1    30    3.2    3.2     23.090    120.690 10.4400    500.0   223.000
   1 43    360.0      960    907.2  22.3   56  13.0    29    3.2    3.2     23.090    120.690 10.4400    500.0   223.000
   1 44    360.0      966    906.5  22.3   55  13.0    27    3.2    3.2     23.090    120.690 10.4200    500.0   223.000
   1 45    420.0      973    905.9  22.3   55  12.9    25    3.2    3.2     23.090    120.690 10.3800    500.0   224.000
   1 46    360.0      979    905.2  22.3   55  12.9    24    3.2    3.2     23.090    120.690 10.3300    500.0   224.000
   1 47    300.0      984    904.7  22.3   55  12.8    23    3.2    3.2     23.090    120.690 10.2800    500.0   223.000
   1 48    300.0      989    904.1  22.4   54  12.7    22    3.2    3.2     23.090    120.690 10.2300    500.0   223.000
   1 49    300.0      994    903.6  22.5   54  12.6    21    3.2    3.2     23.090    120.690 10.1800    500.0   222.000
   1 50    360.0     1000    903.1  22.5   53  12.5    20    3.2    3.2     23.090    120.690 10.1400    500.0   222.000
   1 51    300.0     1005    902.5  22.5   53  12.5    19    3.2    3.2     23.090    120.690 10.0900    500.0   221.000
   1 52    360.0     1011    901.9  22.4   53  12.4    19    3.2    3.2     23.090    120.690 10.0500    500.0   221.000
   1 53    360.0     1017    901.3  22.4   53  12.3    18    3.1    3.1     23.090    120.690 10.0300    500.0   221.000
   1 54    360.0     1023    900.6  22.4   53  12.3    17    3.1    3.1     23.090    120.690 10.0100    500.0   221.000
   1 55    360.0     1029    900.0  22.3   53  12.3    17    3.1    3.1     23.090    120.690 10.0000    500.0   221.000
   1 56    420.0     1036    899.3  22.2   53  12.3    17    3.1    3.1     23.090    120.690  9.9900    500.0   221.000
   1 57    360.0     1042    898.7  22.2   53  12.2    17    3.0    3.0     23.090    120.690  9.9800    500.0   220.000
   1 58    360.0     1048    898.1  22.1   53  12.2    17    3.0    3.0     23.090    120.690  9.9700    500.0   220.000
   1 59    360.0     1054    897.4  22.1   53  12.2    17    3.0    3.0     23.090    120.690  9.9700    500.0   220.000
   2  0    360.0     1060    896.8  22.0   54  12.2    17    2.9    2.9     23.090    120.690  9.9800    500.0   220.000
   2  1    420.0     1067    896.1  22.0   54  12.2    17    2.9    2.9     23.090    120.690  9.9900    500.0   220.000
   2  2    360.0     1073    895.5  21.9   54  12.2    18    2.8    2.8     23.090    120.690  9.9800    500.0   220.000
   2  3    360.0     1079    894.9  21.9   54  12.2    18    2.8    2.8     23.090    120.690  9.9800    500.0   220.000
   2  4    300.0     1084    894.4  21.8   54  12.2    19    2.8    2.8     23.090    120.690 10.0200    500.0   219.000
   2  5    300.0     1089    893.8  21.7   55  12.3    20    2.8    2.8     23.090    120.690 10.1000    500.0   219.000
   2  6    360.0     1095    893.2  21.7   56  12.4    20    2.8    2.8     23.090    120.690 10.2000    500.0   219.000
   2  7    420.0     1102    892.5  21.6   56  12.6    21    2.7    2.7     23.090    120.690 10.2800    500.0   219.000
   2  8    360.0     1108    891.9  21.6   57  12.6    22    2.7    2.7     23.090    120.690 10.3500    500.0   219.000
   2  9    300.0     1113    891.3  21.5   57  12.7    23    2.7    2.7     23.090    120.690 10.4000    500.0   219.000
   2 10    360.0     1119    890.7  21.4   58  12.8    23    2.8    2.8     23.090    120.690 10.4500    500.0   220.000
   2 11    360.0     1125    890.1  21.4   58  12.8    24    2.8    2.8     23.090    120.690 10.5100    500.0   220.000
   2 12    360.0     1131    889.6  21.3   59  12.9    24    2.8    2.8     23.090    120.690 10.5900    500.0   220.000
   2 13    300.0     1136    889.0  21.3   59  13.0    25    2.8    2.8     23.090    120.690 10.6700    500.0   219.000
   2 14    300.0     1141    888.5  21.3   60  13.1    25    2.9    2.9     23.090    120.690 10.7300    500.0   219.000
   2 15    360.0     1147    887.9  21.2   60  13.1    25    2.9    2.9     23.090    120.690 10.7600    600.0   218.000
   2 16    360.0     1153    887.3  21.2   60  13.1    26    3.0    3.0     23.090    120.690 10.7600    600.0   218.000
   2 17    360.0     1159    886.7  21.1   60  13.1    26    3.0    3.0     23.090    120.690 10.7300    600.0   218.000
   2 18    300.0     1164    886.1  21.1   60  13.0    26    3.1    3.1     23.090    120.690 10.6700    600.0   218.000
   2 19    360.0     1170    885.5  21.1   59  12.8    26    3.1    3.1     23.090    120.690 10.5800    600.0   219.000
   2 20    360.0     1176    885.0  21.1   58  12.7    25    3.2    3.2     23.090    120.690 10.4900    600.0   219.000
   2 21    300.0     1181    884.4  21.1   58  12.6    25    3.3    3.3     23.090    120.690 10.4100    600.0   220.000
   2 22    300.0     1186    883.8  21.1   58  12.5    25    3.3    3.3     23.090    120.690 10.3400    600.0   219.000
   2 23    360.0     1192    883.3  21.1   57  12.4    24    3.4    3.4     23.090    120.690 10.2600    600.0   219.000
   2 24    300.0     1197    882.8  21.1   57  12.2    24    3.4    3.4     23.090    120.690 10.1800    600.0   218.000
   2 25    300.0     1202    882.3  21.0   57  12.1    24    3.5    3.5     23.090    120.690 10.1200    600.0   218.000
   2 26    240.0     1206    881.8  21.0   56  12.0    23    3.5    3.5     23.090    120.690 10.0600    600.0   218.000
   2 27    240.0     1210    881.4  21.0   56  12.0    23    3.6    3.6     23.090    120.690 10.0100    600.0   218.000
   2 28    300.0     1215    881.0  21.0   56  11.9    22    3.6    3.6     23.090    120.690  9.9800    600.0   218.000
   2 29    240.0     1219    880.5  21.0   56  11.9    22    3.6    3.6     23.090    120.690  9.9700    600.0   219.000
   2 30    300.0     1224    880.0  20.9   56  11.9    21    3.6    3.6     23.090    120.690  9.9700    600.0   219.000
   2 31    360.0     1230    879.4  20.9   56  11.9    21    3.6    3.6     23.090    120.690  9.9900    600.0   219.000
   2 32    300.0     1235    878.9  20.8   56  11.9    21    3.6    3.6     23.090    120.690 10.0100    600.0   218.000
   2 33    240.0     1239    878.5  20.8   57  11.9    20    3.6    3.6     23.090    120.690 10.0400    600.0   218.000
   2 34    300.0     1244    878.0  20.7   57  12.0    20    3.6    3.6     23.090    120.690 10.0700    600.0   217.000
   2 35    300.0     1249    877.5  20.7   57  12.0    19    3.6    3.6     23.090    120.690 10.0700    600.0   217.000
   2 36    300.0     1254    877.0  20.6   57  11.9    19    3.5    3.5     23.090    120.690 10.0500    600.0   217.000
   2 37    240.0     1258    876.6  20.6   57  11.9    19    3.5    3.5     23.090    120.690 10.0200    600.0   217.000
   2 38    240.0     1262    876.1  20.6   57  11.8    19    3.4    3.4     23.090    120.690  9.9800    600.0   217.000
   2 39    240.0     1266    875.7  20.6   57  11.8    19    3.3    3.3     23.090    120.690  9.9500    600.0   217.000
   2 40    300.0     1271    875.3  20.6   56  11.7    19    3.3    3.3     23.090    120.690  9.9300    600.0   217.000
   2 41    300.0     1276    874.8  20.6   57  11.7    19    3.2    3.2     23.090    120.690  9.9200    600.0   216.000
   2 42    300.0     1281    874.2  20.6   57  11.7    19    3.1    3.1     23.090    120.690  9.9300    700.0   216.000
   2 43    360.0     1287    873.7  20.5   57  11.7    19    3.0    3.0     23.090    120.690  9.9400    700.0   216.000
   2 44    300.0     1292    873.1  20.5   57  11.7    19    2.9    2.9     23.090    120.690  9.9500    700.0   216.000
   2 45    360.0     1298    872.5  20.5   57  11.7    20    2.8    2.8     23.090    120.690  9.9600    700.0   216.000
   2 46    300.0     1303    872.0  20.4   57  11.7    20    2.6    2.6     23.090    120.690  9.9500    700.0   216.000
   2 47    360.0     1309    871.4  20.4   57  11.7    21    2.5    2.5     23.090    120.690  9.9500    700.0   216.000
   2 48    360.0     1315    870.8  20.4   57  11.7    21    2.4    2.4     23.090    120.690  9.9700    700.0   216.000
   2 49    300.0     1320    870.3  20.4   58  11.7    21    2.3    2.3     23.090    120.690 10.0100    700.0   216.000
   2 50    300.0     1325    869.8  20.3   58  11.8    22    2.1    2.1     23.090    120.690 10.0500    700.0   216.000
   2 51    360.0     1331    869.2  20.3   58  11.8    22    2.0    2.0     23.090    120.690 10.0700    700.0   216.000
   2 52    300.0     1336    868.7  20.3   58  11.9    23    1.9    1.9     23.090    120.690 10.1100    700.0   216.000
   2 53    420.0     1343    868.0  20.2   59  11.9    24    1.8    1.8     23.090    120.690 10.1800    700.0   215.000
   2 54    360.0     1349    867.4  20.2   59  12.0    24    1.7    1.7     23.090    120.690 10.2400    700.0   215.000
   2 55    420.0     1356    866.7  20.1   60  12.0    25    1.6    1.6     23.090    120.690 10.2700    700.0   215.000
   2 56    360.0     1362    866.1  20.1   60  12.0    25    1.5    1.5     23.090    120.690 10.2800    700.0   215.000
   2 57    300.0     1367    865.6  20.0   60  12.0    25    1.4    1.4     23.090    120.690 10.2800    700.0   216.000
   2 58    360.0     1373    865.0  20.0   60  12.0    25    1.3    1.3     23.090    120.690 10.2700    700.0   216.000
   2 59    240.0     1377    864.6  19.9   60  12.0    25    1.2    1.2     23.090    120.690 10.2600    700.0   216.000
   3  0    300.0     1382    864.1  19.9   60  12.0    24    1.1    1.1     23.090    120.690 10.2500    700.0   217.000
   3  1    240.0     1386    863.7  19.8   60  11.9    23    1.0    1.0     23.090    120.690 10.2400    700.0   217.000
   3  2    300.0     1391    863.2  19.8   60  11.9    22    0.9    0.9     23.090    120.690 10.2200    700.0   217.000
   3  3    300.0     1396    862.6  19.7   61  11.9    21    0.9    0.9     23.090    120.690 10.2200    700.0   217.000
   3  4    360.0     1402    862.1  19.7   61  11.9    19    0.8    0.8     23.090    120.690 10.2200    700.0   217.000
   3  5    300.0     1407    861.6  19.6   61  11.9    16    0.7    0.7     23.090    120.690 10.2300    700.0   216.000
   3  6    360.0     1413    861.0  19.6   61  12.0    13    0.7    0.7     23.090    120.690 10.2700    700.0   216.000
   3  7    300.0     1418    860.5  19.5   62  12.1     9    0.6    0.6     23.090    120.690 10.3900    700.0   216.000
   3  8    300.0     1423    860.0  19.5   63  12.4     5    0.6    0.6     23.090    120.690 10.5700    700.0   216.000
   3  9    300.0     1428    859.5  19.5   64  12.6   360    0.6    0.6     23.090    120.690 10.7600    700.0   216.000
   3 10    240.0     1432    859.1  19.5   65  12.8   354    0.5    0.5     23.090    120.690 10.9000    700.0   216.000
   3 11    300.0     1437    858.6  19.5   66  12.9   360    0.5    0.5     23.090    120.690 11.0000    700.0   216.000
   3 12    300.0     1442    858.1  19.6   66  13.0   360    0.5    0.5     23.090    120.690 11.0600    700.0   216.000
   3 13    300.0     1447    857.6  19.7   65  13.0   360    0.5    0.5     23.090    120.690 11.1000    700.0   216.000
   3 14    300.0     1452    857.1  19.8   65  13.1   360    0.5    0.5     23.090    120.690 11.1200    700.0   215.000
   3 15    420.0     1459    856.4  19.8   65  13.1   360    0.5    0.5     23.090    120.690 11.1500    700.0   215.000
   3 16    360.0     1465    855.8  19.8   65  13.1   360    0.5    0.5     23.090    120.690 11.1700    700.0   215.000
   3 17    300.0     1470    855.3  19.7   66  13.1   360    0.5    0.5     23.090    120.690 11.1700    700.0   215.000
   3 18    300.0     1475    854.8  19.7   66  13.1   360    0.5    0.5     23.090    120.690 11.1500    700.0   215.000
   3 19    300.0     1480    854.4  19.7   65  13.0   360    0.5    0.5     23.090    120.690 11.1100    700.0   215.000
   3 20    240.0     1484    853.9  19.6   65  12.9   360    0.5    0.5     23.090    120.690 11.0600    700.0   215.000
   3 21    240.0     1488    853.5  19.6   65  12.9   360    0.5    0.5     23.090    120.690 11.0300    700.0   215.000
   3 22    300.0     1493    853.1  19.6   65  12.8     0    0.0    0.0     23.090    120.690 11.0100    700.0   215.000
   3 23    300.0     1498    852.6  19.5   65  12.8     0    0.0    0.0     23.090    120.690 10.9900    700.0   216.000
   3 24    360.0     1504    852.0  19.5   65  12.8     0    0.0    0.0     23.090    120.690 10.9800    700.0   216.000
   3 25    420.0     1511    851.3  19.4   65  12.8     0    0.0    0.0     23.090    120.690 10.9700    700.0   215.000
   3 26    480.0     1519    850.5  19.4   66  12.8     0    0.0    0.0     23.090    120.690 10.9800    700.0   215.000
   3 27    480.0     1527    849.7  19.3   66  12.8     0    0.0    0.0     23.090    120.690 11.0000    700.0   215.000
   3 28    420.0     1534    849.0  19.2   66  12.8     0    0.0    0.0     23.090    120.690 11.0000    700.0   215.000
   3 29    360.0     1540    848.4  19.2   66  12.8   360    0.5    0.5     23.090    120.690 11.0000    700.0   214.000
   3 30    360.0     1546    847.8  19.1   66  12.7   360    0.5    0.5     23.090    120.690 10.9900    700.0   214.000
   3 31    360.0     1552    847.2  19.1   67  12.7   350    0.5    0.5     23.090    120.690 10.9900    700.0   214.000
   3 32    300.0     1557    846.7  19.0   67  12.7   354    0.6    0.6     23.090    120.690 10.9900    700.0   214.000
   3 33    360.0     1563    846.2  19.0   67  12.7   358    0.6    0.6     23.090    120.690 10.9900    700.0   215.000
   3 34    300.0     1568    845.7  19.0   67  12.7   360    0.7    0.7     23.090    120.690 10.9700    700.0   215.000
   3 35    300.0     1573    845.1  19.0   67  12.6     2    0.8    0.8     23.090    120.690 10.9400    700.0   215.000
   3 36    360.0     1579    844.6  18.9   67  12.6     4    0.9    0.9     23.090    120.690 10.9100    700.0   215.000
   3 37    240.0     1583    844.1  18.9   67  12.5     5    1.0    1.0     23.090    120.690 10.8900    700.0   215.000
   3 38    300.0     1588    843.6  18.9   67  12.5     5    1.1    1.1     23.090    120.690 10.8800    700.0   215.000
   3 39    300.0     1593    843.1  18.8   67  12.5     5    1.2    1.2     23.090    120.690 10.8600    700.0   215.000
   3 40    360.0     1599    842.6  18.8   67  12.5     4    1.3    1.3     23.090    120.690 10.8500    700.0   215.000
   3 41    300.0     1604    842.1  18.7   67  12.4     4    1.4    1.4     23.090    120.690 10.8300    700.0   215.000
   3 42    360.0     1610    841.6  18.7   67  12.4     3    1.5    1.5     23.090    120.690 10.8100    700.0   215.000
   3 43    300.0     1615    841.0  18.6   67  12.4     2    1.6    1.6     23.090    120.690 10.7900    700.0   215.000
   3 44    360.0     1621    840.5  18.6   67  12.3     1    1.7    1.7     23.090    120.690 10.7700    700.0   215.000
   3 45    300.0     1626    840.0  18.6   67  12.3     1    1.7    1.7     23.090    120.690 10.7600    700.0   215.000
   3 46    300.0     1631    839.5  18.6   67  12.3   360    1.8    1.8     23.090    120.690 10.7500    700.0   215.000
   3 47    300.0     1636    839.0  18.6   67  12.3   359    1.9    1.9     23.090    120.690 10.7400    700.0   214.000
   3 48    300.0     1641    838.5  18.5   67  12.2   357    2.0    2.0     23.090    120.690 10.7300    700.0   214.000
   3 49    300.0     1646    838.0  18.5   67  12.2   356    2.1    2.1     23.090    120.690 10.7000    700.0   214.000
   3 50    300.0     1651    837.5  18.4   67  12.1   355    2.2    2.2     23.090    120.690 10.6700    700.0   215.000
   3 51    360.0     1657    837.0  18.4   67  12.1   354    2.2    2.2     23.090    120.690 10.6400    700.0   214.000
   3 52    300.0     1662    836.4  18.3   67  12.0   353    2.3    2.3     23.090    120.690 10.6000    700.0   214.000
   3 53    300.0     1667    835.9  18.3   66  12.0   352    2.3    2.3     23.090    120.690 10.5700    700.0   214.000
   3 54    360.0     1673    835.4  18.3   66  11.9   351    2.3    2.3     23.090    120.690 10.5200    700.0   214.000
   3 55    300.0     1678    834.9  18.3   66  11.8   350    2.4    2.4     23.090    120.690 10.4800    700.0   214.000
   3 56    240.0     1682    834.5  18.3   66  11.8   349    2.4    2.4     23.090    120.690 10.4400    700.0   213.000
   3 57    240.0     1686    834.1  18.3   65  11.7   348    2.4    2.4     23.090    120.690 10.3800    700.0   213.000
   3 58    240.0     1690    833.7  18.3   65  11.6   346    2.4    2.4     23.090    120.690 10.3200    700.0   213.000
   3 59    300.0     1695    833.2  18.3   64  11.5   345    2.4    2.4     23.090    120.690 10.2700    700.0   213.000
   4  0    360.0     1701    832.7  18.3   64  11.4   344    2.3    2.3     23.090    120.690 10.2500    700.0   213.000
   4  1    300.0     1706    832.2  18.3   64  11.4   343    2.3    2.3     23.090    120.690 10.2400    700.0   212.000
   4  2    360.0     1712    831.6  18.3   64  11.4   342    2.3    2.3     23.090    120.690 10.2300    700.0   212.000
