ID:K4213674
Launch Time=2015-06-04 22:49:12
    Time  AscRate  Hgt/MSL       P  Temp   RH  Dewp   Dir  Speed   VirT        Lat        Lon     MR    range    Azimuth
   0 22    300.0      540    950.0  23.1   63  15.7    66    5.4    5.4     23.100    120.690 11.8700    100.0   218.000
   0 23    300.0      545    949.4  23.1   63  15.7    66    5.3    5.3     23.100    120.690 11.8600    100.0   221.000
   0 24    240.0      549    948.9  23.3   62  15.7    67    5.2    5.2     23.100    120.690 11.8600    100.0   223.000
   0 25    300.0      554    948.4  23.5   62  15.7    67    5.1    5.1     23.100    120.690 11.8700    100.0   225.000
   0 26    240.0      558    948.0  23.6   61  15.7    68    4.9    4.9     23.100    120.690 11.8600    100.0   226.000
   0 27    240.0      562    947.5  23.6   61  15.6    68    4.8    4.8     23.100    120.690 11.8300    100.0   227.000
   0 28    300.0      567    947.0  23.7   60  15.6    68    4.6    4.6     23.100    120.690 11.8000    100.0   227.000
   0 29    300.0      572    946.5  23.7   60  15.5    68    4.5    4.5     23.100    120.690 11.7700    200.0   227.000
   0 30    300.0      577    946.0  23.9   59  15.5    68    4.3    4.3     23.100    120.690 11.7500    200.0   227.000
   0 31    240.0      581    945.5  24.1   58  15.5    69    4.2    4.2     23.100    120.690 11.7100    200.0   227.000
   0 32    240.0      585    945.0  24.3   57  15.3    69    4.0    4.0     23.100    120.690 11.6300    200.0   226.000
   0 33    240.0      589    944.6  24.4   56  15.1    69    3.9    3.9     23.100    120.690 11.4800    200.0   225.000
   0 34    240.0      593    944.2  24.6   55  14.9    69    3.7    3.7     23.100    120.690 11.3100    200.0   225.000
   0 35    300.0      598    943.6  24.7   54  14.7    69    3.6    3.6     23.100    120.690 11.1400    200.0   226.000
   0 36    300.0      603    943.1  24.7   53  14.4    69    3.4    3.4     23.100    120.690 10.9700    200.0   227.000
   0 37    300.0      608    942.6  24.7   52  14.2    68    3.3    3.3     23.100    120.690 10.8400    200.0   227.000
   0 38    240.0      612    942.2  24.6   52  14.1    68    3.2    3.2     23.100    120.690 10.7700    200.0   227.000
   0 39    180.0      615    941.8  24.6   52  14.1    68    3.1    3.1     23.100    120.690 10.7200    200.0   226.000
   0 40    240.0      619    941.4  24.5   52  14.0    68    2.9    2.9     23.100    120.690 10.7000    200.0   226.000
   0 41    240.0      623    941.0  24.4   52  14.0    68    2.8    2.8     23.100    120.690 10.7100    200.0   227.000
   0 42    300.0      628    940.5  24.3   53  14.0    67    2.7    2.7     23.100    120.690 10.7300    200.0   227.000
   0 43    240.0      632    940.0  24.1   53  14.1    67    2.6    2.6     23.100    120.690 10.7800    200.0   228.000
   0 44    300.0      637    939.5  24.0   54  14.2    67    2.5    2.5     23.100    120.690 10.8700    200.0   229.000
   0 45    240.0      641    939.0  23.9   55  14.4    67    2.5    2.5     23.100    120.690 11.0000    200.0   229.000
   0 46    300.0      646    938.6  23.8   56  14.5    66    2.4    2.4     23.100    120.690 11.1000    200.0   228.000
   0 47    240.0      650    938.1  23.8   56  14.6    66    2.3    2.3     23.100    120.690 11.1300    200.0   228.000
   0 48    240.0      654    937.7  23.7   56  14.5    65    2.2    2.2     23.100    120.690 11.1100    200.0   228.000
   0 49    300.0      659    937.2  23.6   57  14.5    65    2.2    2.2     23.100    120.690 11.1100    200.0   228.000
   0 50    240.0      663    936.7  23.6   57  14.5    64    2.1    2.1     23.100    120.690 11.1300    200.0   229.000
   0 51    360.0      669    936.1  23.5   57  14.5    64    2.1    2.1     23.100    120.690 11.1100    200.0   230.000
   0 52    360.0      675    935.4  23.5   57  14.4    64    2.0    2.0     23.100    120.690 11.0700    200.0   231.000
   0 53    360.0      681    934.8  23.4   57  14.4    63    2.0    2.0     23.100    120.690 11.0500    200.0   232.000
   0 54    300.0      686    934.2  23.4   57  14.4    63    1.9    1.9     23.100    120.690 11.0600    200.0   232.000
   0 55    360.0      692    933.6  23.3   57  14.4    62    1.9    1.9     23.100    120.690 11.0800    200.0   231.000
   0 56    300.0      697    933.1  23.2   58  14.4    62    1.9    1.9     23.100    120.690 11.1000    200.0   231.000
   0 57    300.0      702    932.5  23.1   58  14.4    61    1.8    1.8     23.100    120.690 11.0900    200.0   230.000
   0 58    300.0      707    931.9  23.1   58  14.3    61    1.8    1.8     23.100    120.690 11.0600    200.0   229.000
   0 59    360.0      713    931.3  23.0   58  14.3    60    1.8    1.8     23.100    120.690 11.0400    200.0   229.000
   1  0    360.0      719    930.8  23.0   58  14.3    60    1.8    1.8     23.100    120.690 11.0300    200.0   229.000
   1  1    300.0      724    930.2  23.0   58  14.3    60    1.7    1.7     23.100    120.690 11.0300    200.0   229.000
   1  2    360.0      730    929.6  23.0   58  14.3    59    1.7    1.7     23.100    120.690 11.0300    200.0   229.000
   1  3    300.0      735    929.0  23.0   58  14.2    59    1.7    1.7     23.100    120.690 11.0200    200.0   229.000
   1  4    360.0      741    928.3  22.9   58  14.2    59    1.7    1.7     23.100    120.690 11.0100    200.0   230.000
   1  5    360.0      747    927.7  22.9   58  14.2    59    1.7    1.7     23.100    120.690 10.9900    200.0   229.000
   1  6    360.0      753    927.1  22.8   58  14.1    59    1.7    1.7     23.100    120.690 10.9700    200.0   229.000
   1  7    360.0      759    926.4  22.8   58  14.1    59    1.6    1.6     23.100    120.690 10.9400    200.0   229.000
   1  8    360.0      765    925.8  22.8   58  14.0    59    1.6    1.6     23.100    120.690 10.9200    200.0   229.000
   1  9    420.0      772    925.1  22.7   58  14.0    59    1.6    1.6     23.100    120.690 10.8900    300.0   230.000
   1 10    360.0      778    924.4  22.7   58  13.9    59    1.6    1.6     23.100    120.690 10.8700    300.0   230.000
   1 11    420.0      785    923.7  22.6   58  13.9    59    1.6    1.6     23.100    120.690 10.8400    300.0   230.000
   1 12    300.0      790    923.1  22.6   58  13.9    59    1.6    1.6     23.100    120.690 10.8300    300.0   230.000
   1 13    360.0      796    922.5  22.5   58  13.8    59    1.6    1.6     23.100    120.690 10.8100    300.0   231.000
   1 14    360.0      802    921.9  22.5   58  13.8    59    1.6    1.6     23.100    120.690 10.8000    300.0   231.000
   1 15    360.0      808    921.2  22.4   58  13.8    60    1.6    1.6     23.100    120.690 10.7800    300.0   231.000
   1 16    360.0      814    920.6  22.3   58  13.7    60    1.6    1.6     23.100    120.690 10.7600    300.0   231.000
   1 17    360.0      820    920.0  22.2   58  13.7    60    1.5    1.5     23.100    120.690 10.7400    300.0   231.000
   1 18    300.0      825    919.5  22.1   59  13.7    60    1.5    1.5     23.100    120.690 10.7400    300.0   231.000
   1 19    300.0      830    918.9  22.1   59  13.7    61    1.5    1.5     23.100    120.690 10.7500    300.0   231.000
   1 20    300.0      835    918.4  22.1   59  13.7    61    1.5    1.5     23.100    120.690 10.7600    300.0   231.000
   1 21    300.0      840    917.9  22.0   59  13.7    61    1.5    1.5     23.100    120.690 10.7700    300.0   232.000
   1 22    300.0      845    917.3  22.0   59  13.7    62    1.4    1.4     23.100    120.690 10.7900    300.0   232.000
   1 23    300.0      850    916.8  22.0   59  13.7    62    1.4    1.4     23.100    120.690 10.8000    300.0   233.000
   1 24    360.0      856    916.2  22.1   59  13.7    63    1.4    1.4     23.100    120.690 10.8100    300.0   233.000
   1 25    300.0      861    915.6  22.0   59  13.7    63    1.3    1.3     23.100    120.690 10.8100    300.0   232.000
   1 26    300.0      866    915.1  22.0   59  13.7    64    1.3    1.3     23.100    120.690 10.8100    300.0   232.000
   1 27    300.0      871    914.6  22.0   59  13.7    65    1.2    1.2     23.100    120.690 10.8200    300.0   232.000
   1 28    300.0      876    914.0  21.9   59  13.7    67    1.2    1.2     23.100    120.690 10.8200    300.0   232.000
   1 29    360.0      882    913.4  21.9   59  13.7    69    1.1    1.1     23.100    120.690 10.8000    300.0   232.000
   1 30    360.0      888    912.8  21.8   59  13.6    70    1.1    1.1     23.100    120.690 10.7800    300.0   231.000
   1 31    360.0      894    912.2  21.8   59  13.6    73    1.0    1.0     23.100    120.690 10.7700    300.0   231.000
   1 32    300.0      899    911.7  21.8   59  13.6    75    1.0    1.0     23.100    120.690 10.7600    300.0   231.000
   1 33    300.0      904    911.1  21.8   60  13.6    78    0.9    0.9     23.100    120.690 10.7600    300.0   232.000
   1 34    300.0      909    910.6  21.7   60  13.5    82    0.9    0.9     23.100    120.690 10.7600    300.0   233.000
   1 35    360.0      915    910.0  21.7   60  13.5    86    0.8    0.8     23.100    120.690 10.7700    300.0   233.000
   1 36    300.0      920    909.5  21.7   60  13.6    90    0.8    0.8     23.100    120.690 10.7900    300.0   233.000
   1 37    300.0      925    909.0  21.7   60  13.6    95    0.8    0.8     23.100    120.690 10.8200    300.0   233.000
   1 38    300.0      930    908.5  21.7   60  13.7   101    0.8    0.8     23.100    120.690 10.8700    300.0   233.000
   1 39    300.0      935    907.9  21.7   60  13.7   106    0.7    0.7     23.100    120.690 10.9400    300.0   232.000
   1 40    360.0      941    907.3  21.7   61  13.8   112    0.7    0.7     23.100    120.690 11.0000    300.0   232.000
   1 41    360.0      947    906.6  21.7   61  13.9   117    0.7    0.7     23.100    120.690 11.0600    300.0   232.000
   1 42    360.0      953    906.0  21.7   62  14.1   122    0.7    0.7     23.100    120.690 11.1900    300.0   232.000
   1 43    300.0      958    905.5  21.7   63  14.4   127    0.8    0.8     23.100    120.690 11.4800    300.0   233.000
   1 44    240.0      962    905.0  21.7   66  15.0   131    0.8    0.8     23.100    120.690 11.9300    300.0   233.000
   1 45    300.0      967    904.6  21.6   69  15.6   135    0.8    0.8     23.100    120.690 12.4200    300.0   234.000
   1 46    240.0      971    904.2  21.6   71  16.1   139    0.8    0.8     23.100    120.690 12.8400    300.0   234.000
   1 47    240.0      975    903.8  21.6   73  16.5   142    0.9    0.9     23.100    120.690 13.1300    300.0   235.000
   1 48    240.0      979    903.4  21.5   74  16.7   145    0.9    0.9     23.100    120.690 13.3400    300.0   235.000
   1 49    240.0      983    903.0  21.5   75  16.8   147    0.9    0.9     23.100    120.690 13.4700    300.0   236.000
   1 50    240.0      987    902.5  21.5   75  16.9   149    0.9    0.9     23.100    120.690 13.5400    300.0   235.000
   1 51    240.0      991    902.1  21.5   75  16.9   151    1.0    1.0     23.100    120.690 13.5700    300.0   235.000
   1 52    240.0      995    901.6  21.4   75  16.9   153    1.0    1.0     23.100    120.690 13.5800    300.0   235.000
   1 53    300.0     1000    901.2  21.4   75  16.9   154    1.0    1.0     23.100    120.690 13.5700    300.0   235.000
   1 54    240.0     1004    900.7  21.4   75  16.9   156    1.0    1.0     23.100    120.690 13.5400    300.0   235.000
   1 55    240.0     1008    900.3  21.4   75  16.8   157    1.1    1.1     23.100    120.690 13.4600    300.0   235.000
   1 56    240.0     1012    899.9  21.4   74  16.6   158    1.1    1.1     23.100    120.690 13.3500    300.0   235.000
   1 57    240.0     1016    899.5  21.4   73  16.5   159    1.1    1.1     23.100    120.690 13.2200    300.0   235.000
   1 58    300.0     1021    899.0  21.4   73  16.3   160    1.1    1.1     23.100    120.690 13.1100    300.0   236.000
   1 59    240.0     1025    898.6  21.4   72  16.3   162    1.2    1.2     23.100    120.690 13.0500    300.0   236.000
   2  0    300.0     1030    898.1  21.4   72  16.2   163    1.2    1.2     23.100    120.690 13.0200    300.0   237.000
   2  1    240.0     1034    897.6  21.3   72  16.2   163    1.2    1.2     23.100    120.690 13.0000    300.0   237.000
   2  2    300.0     1039    897.2  21.3   72  16.2   164    1.2    1.2     23.100    120.690 12.9800    300.0   237.000
   2  3    240.0     1043    896.7  21.2   73  16.1   165    1.3    1.3     23.100    120.690 12.9900    300.0   237.000
   2  4    300.0     1048    896.2  21.2   73  16.2   166    1.3    1.3     23.100    120.690 13.0200    300.0   237.000
   2  5    240.0     1052    895.7  21.2   74  16.3   167    1.3    1.3     23.100    120.690 13.0900    300.0   238.000
   2  6    300.0     1057    895.2  21.1   74  16.3   168    1.3    1.3     23.100    120.690 13.1700    300.0   238.000
   2  7    300.0     1062    894.7  21.0   75  16.4   168    1.4    1.4     23.100    120.690 13.2400    300.0   239.000
   2  8    300.0     1067    894.3  21.0   75  16.4   169    1.4    1.4     23.100    120.690 13.2800    300.0   239.000
   2  9    240.0     1071    893.8  20.9   75  16.4   170    1.4    1.4     23.100    120.690 13.2900    300.0   240.000
   2 10    300.0     1076    893.3  20.9   76  16.4   170    1.4    1.4     23.100    120.690 13.2800    300.0   240.000
   2 11    240.0     1080    892.9  20.9   76  16.4   171    1.4    1.4     23.100    120.690 13.2800    300.0   240.000
   2 12    240.0     1084    892.5  20.8   76  16.4   172    1.4    1.4     23.100    120.690 13.3000    300.0   240.000
   2 13    180.0     1087    892.1  20.8   76  16.4   172    1.4    1.4     23.100    120.690 13.3200    300.0   240.000
   2 14    240.0     1091    891.7  20.8   76  16.5   172    1.4    1.4     23.100    120.690 13.3600    300.0   240.000
   2 15    300.0     1096    891.2  20.7   77  16.5   173    1.4    1.4     23.100    120.690 13.4100    300.0   240.000
   2 16    300.0     1101    890.8  20.7   77  16.6   173    1.4    1.4     23.100    120.690 13.4700    300.0   241.000
   2 17    240.0     1105    890.3  20.7   78  16.6   173    1.3    1.3     23.100    120.690 13.5100    300.0   241.000
   2 18    240.0     1109    889.9  20.6   78  16.6   173    1.3    1.3     23.100    120.690 13.5300    300.0   242.000
   2 19    180.0     1112    889.6  20.6   78  16.7   173    1.3    1.3     23.100    120.690 13.5500    300.0   242.000
   2 20    240.0     1116    889.2  20.6   78  16.7   173    1.2    1.2     23.100    120.690 13.5700    300.0   242.000
   2 21    240.0     1120    888.7  20.6   78  16.7   173    1.2    1.2     23.100    120.690 13.5800    300.0   242.000
   2 22    300.0     1125    888.3  20.6   78  16.6   173    1.1    1.1     23.100    120.690 13.5600    300.0   243.000
   2 23    300.0     1130    887.8  20.6   78  16.6   172    1.0    1.0     23.100    120.690 13.5200    300.0   243.000
   2 24    240.0     1134    887.3  20.6   77  16.5   171    1.0    1.0     23.100    120.690 13.4600    300.0   244.000
   2 25    240.0     1138    886.9  20.6   77  16.4   169    0.9    0.9     23.100    120.690 13.4100    300.0   244.000
   2 26    240.0     1142    886.5  20.6   77  16.4   167    0.8    0.8     23.100    120.690 13.3800    300.0   244.000
   2 27    240.0     1146    886.1  20.6   77  16.4   164    0.8    0.8     23.100    120.690 13.3500    300.0   245.000
   2 28    300.0     1151    885.6  20.5   77  16.3   160    0.7    0.7     23.100    120.690 13.3100    300.0   245.000
   2 29    300.0     1156    885.1  20.5   76  16.2   154    0.6    0.6     23.100    120.690 13.2700    300.0   245.000
   2 30    240.0     1160    884.7  20.5   76  16.2   147    0.6    0.6     23.100    120.690 13.2100    300.0   245.000
   2 31    300.0     1165    884.2  20.5   76  16.1   139    0.5    0.5     23.100    120.690 13.1300    300.0   246.000
   2 32    300.0     1170    883.7  20.5   75  16.0   129    0.5    0.5     23.100    120.690 13.0400    300.0   246.000
   2 33    300.0     1175    883.1  20.4   75  15.8   360    0.5    0.5     23.100    120.690 12.9100    300.0   246.000
   2 34    360.0     1181    882.5  20.4   74  15.6   110    0.5    0.5     23.100    120.690 12.7400    300.0   246.000
   2 35    360.0     1187    881.9  20.4   73  15.4   101    0.6    0.6     23.100    120.690 12.5600    300.0   245.000
   2 36    360.0     1193    881.3  20.5   71  15.1    94    0.6    0.6     23.100    120.690 12.3500    300.0   244.000
   2 37    360.0     1199    880.7  20.5   70  14.8    89    0.7    0.7     23.100    120.690 12.1000    300.0   244.000
   2 38    360.0     1205    880.1  20.6   68  14.4    85    0.7    0.7     23.100    120.690 11.8400    300.0   243.000
   2 39    300.0     1210    879.5  20.6   67  14.2    82    0.8    0.8     23.100    120.690 11.6500    300.0   242.000
   2 40    360.0     1216    879.0  20.6   66  14.0    80    0.9    0.9     23.100    120.690 11.5400    300.0   242.000
   2 41    300.0     1221    878.4  20.5   66  13.9    79    0.9    0.9     23.100    120.690 11.4700    300.0   243.000
   2 42    300.0     1226    877.9  20.5   65  13.8    78    1.0    1.0     23.100    120.690 11.3800    300.0   244.000
   2 43    300.0     1231    877.5  20.6   64  13.6    78    1.1    1.1     23.100    120.690 11.2700    300.0   245.000
   2 44    240.0     1235    877.1  20.6   64  13.5    78    1.1    1.1     23.100    120.690 11.1600    300.0   245.000
   2 45    240.0     1239    876.6  20.6   63  13.4    78    1.2    1.2     23.100    120.690 11.0700    300.0   245.000
   2 46    240.0     1243    876.2  20.6   63  13.2    78    1.2    1.2     23.100    120.690 10.9500    300.0   245.000
   2 47    240.0     1247    875.8  20.6   62  13.0    78    1.3    1.3     23.100    120.690 10.8100    300.0   244.000
   2 48    300.0     1252    875.4  20.6   61  12.8    79    1.3    1.3     23.100    120.690 10.6800    300.0   244.000
   2 49    300.0     1257    874.8  20.6   60  12.7    79    1.4    1.4     23.100    120.690 10.6000    300.0   244.000
   2 50    360.0     1263    874.2  20.5   60  12.6    79    1.4    1.4     23.100    120.690 10.5800    300.0   244.000
   2 51    360.0     1269    873.6  20.5   61  12.6    80    1.4    1.4     23.100    120.690 10.5900    300.0   244.000
   2 52    300.0     1274    873.1  20.4   61  12.6    80    1.5    1.5     23.100    120.690 10.5600    300.0   244.000
   2 53    300.0     1279    872.6  20.4   60  12.4    80    1.5    1.5     23.100    120.690 10.4500    300.0   244.000
   2 54    240.0     1283    872.2  20.4   59  12.2    80    1.5    1.5     23.100    120.690 10.2900    300.0   245.000
   2 55    240.0     1287    871.8  20.4   58  12.0    80    1.5    1.5     23.100    120.690 10.1400    300.0   245.000
   2 56    240.0     1291    871.4  20.5   57  11.8    80    1.5    1.5     23.100    120.690 10.0300    300.0   246.000
   2 57    240.0     1295    871.0  20.5   57  11.7    79    1.5    1.5     23.100    120.690  9.9600    300.0   246.000
   2 58    240.0     1299    870.6  20.5   57  11.6    79    1.5    1.5     23.100    120.690  9.9100    300.0   246.000
   2 59    240.0     1303    870.2  20.5   56  11.5    78    1.5    1.5     23.100    120.690  9.8700    300.0   246.000
   3  0    240.0     1307    869.7  20.4   56  11.5    77    1.5    1.5     23.100    120.690  9.8400    300.0   246.000
   3  1    300.0     1312    869.3  20.4   56  11.4    76    1.5    1.5     23.100    120.690  9.8100    300.0   246.000
   3  2    240.0     1316    868.9  20.4   56  11.4    75    1.5    1.5     23.100    120.690  9.7900    300.0   246.000
   3  3    240.0     1320    868.5  20.3   56  11.4    74    1.5    1.5     23.100    120.690  9.7800    300.0   247.000
   3  4    240.0     1324    868.1  20.3   56  11.3    72    1.5    1.5     23.100    120.690  9.7700    300.0   247.000
   3  5    300.0     1329    867.6  20.3   56  11.3    70    1.4    1.4     23.100    120.690  9.7700    300.0   247.000
   3  6    240.0     1333    867.1  20.2   56  11.3    68    1.4    1.4     23.100    120.690  9.7600    300.0   246.000
   3  7    300.0     1338    866.7  20.2   56  11.3    66    1.4    1.4     23.100    120.690  9.7500    300.0   246.000
   3  8    300.0     1343    866.2  20.1   57  11.3    64    1.4    1.4     23.100    120.690  9.7500    300.0   246.000
   3  9    300.0     1348    865.7  20.1   57  11.3    62    1.4    1.4     23.100    120.690  9.7500    300.0   246.000
   3 10    240.0     1352    865.3  20.1   57  11.2    60    1.4    1.4     23.100    120.690  9.7500    300.0   246.000
   3 11    240.0     1356    864.8  20.0   57  11.2    57    1.4    1.4     23.100    120.690  9.7500    300.0   246.000
   3 12    300.0     1361    864.4  20.0   57  11.2    55    1.3    1.3     23.100    120.690  9.7500    300.0   246.000
   3 13    300.0     1366    863.9  19.9   57  11.2    52    1.3    1.3     23.100    120.690  9.7600    300.0   246.000
   3 14    360.0     1372    863.3  19.9   57  11.2    50    1.3    1.3     23.100    120.690  9.7700    300.0   246.000
   3 15    360.0     1378    862.7  19.8   58  11.2    47    1.3    1.3     23.100    120.690  9.7800    300.0   246.000
   3 16    300.0     1383    862.1  19.8   58  11.3    44    1.2    1.2     23.100    120.690  9.8000    300.0   246.000
   3 17    360.0     1389    861.6  19.7   58  11.3    42    1.2    1.2     23.100    120.690  9.8500    300.0   246.000
   3 18    300.0     1394    861.0  19.7   59  11.5    39    1.2    1.2     23.100    120.690  9.9600    300.0   246.000
   3 19    360.0     1400    860.5  19.7   60  11.8    36    1.1    1.1     23.100    120.690 10.1600    300.0   246.000
   3 20    300.0     1405    860.0  19.7   61  12.1    33    1.1    1.1     23.100    120.690 10.3900    300.0   245.000
   3 21    300.0     1410    859.5  19.7   62  12.3    30    1.0    1.0     23.100    120.690 10.5600    300.0   245.000
   3 22    240.0     1414    859.1  19.6   63  12.5    26    1.0    1.0     23.100    120.690 10.6700    300.0   245.000
   3 23    300.0     1419    858.6  19.6   64  12.6    22    0.9    0.9     23.100    120.690 10.7200    300.0   245.000
   3 24    300.0     1424    858.1  19.6   64  12.6    18    0.9    0.9     23.100    120.690 10.7300    300.0   245.000
   3 25    300.0     1429    857.6  19.5   64  12.5    13    0.8    0.8     23.100    120.690 10.7200    300.0   244.000
   3 26    300.0     1434    857.0  19.5   64  12.5     7    0.7    0.7     23.100    120.690 10.7100    300.0   244.000
   3 27    420.0     1441    856.4  19.4   64  12.5   360    0.7    0.7     23.100    120.690 10.7200    300.0   244.000
   3 28    360.0     1447    855.8  19.3   65  12.5   353    0.6    0.6     23.100    120.690 10.7400    300.0   245.000
   3 29    300.0     1452    855.3  19.3   65  12.5   345    0.6    0.6     23.100    120.690 10.7600    300.0   245.000
   3 30    300.0     1457    854.8  19.3   65  12.6   335    0.6    0.6     23.100    120.690 10.7700    300.0   245.000
   3 31    240.0     1461    854.4  19.2   65  12.6   325    0.5    0.5     23.100    120.690 10.7800    300.0   244.000
   3 32    240.0     1465    854.0  19.2   66  12.6   315    0.5    0.5     23.100    120.690 10.8000    300.0   244.000
   3 33    300.0     1470    853.5  19.1   66  12.6   305    0.5    0.5     23.100    120.690 10.8200    300.0   243.000
   3 34    300.0     1475    853.1  19.1   66  12.7   295    0.5    0.5     23.100    120.690 10.8700    300.0   243.000
   3 35    240.0     1479    852.6  19.0   67  12.8   286    0.6    0.6     23.100    120.690 10.9600    300.0   242.000
   3 36    300.0     1484    852.1  19.0   68  12.9   279    0.6    0.6     23.100    120.690 11.0700    300.0   242.000
   3 37    300.0     1489    851.7  18.9   69  13.0   272    0.6    0.6     23.100    120.690 11.1600    300.0   242.000
   3 38    240.0     1493    851.2  18.9   69  13.1   266    0.6    0.6     23.100    120.690 11.1900    300.0   242.000
   3 39    240.0     1497    850.8  18.8   69  13.1   262    0.7    0.7     23.100    120.690 11.2000    300.0   242.000
   3 40    240.0     1501    850.5  18.8   69  13.1   258    0.7    0.7     23.100    120.690 11.2200    300.0   242.000
   3 41    180.0     1504    850.1  18.8   70  13.1   255    0.7    0.7     23.100    120.690 11.2500    300.0   243.000
   3 42    240.0     1508    849.8  18.7   70  13.2   253    0.7    0.7     23.100    120.690 11.2700    300.0   243.000
   3 43    240.0     1512    849.4  18.7   70  13.2   251    0.7    0.7     23.100    120.690 11.2900    300.0   244.000
   3 44    240.0     1516    849.0  18.7   70  13.2   249    0.7    0.7     23.100    120.690 11.3000    300.0   244.000
   3 45    240.0     1520    848.6  18.7   70  13.2   248    0.7    0.7     23.100    120.690 11.3000    300.0   244.000
   3 46    240.0     1524    848.2  18.6   70  13.2   248    0.7    0.7     23.100    120.690 11.2900    300.0   244.000
   3 47    180.0     1527    847.9  18.6   70  13.2   248    0.7    0.7     23.100    120.690 11.2900    300.0   244.000
   3 48    240.0     1531    847.5  18.6   70  13.1   248    0.7    0.7     23.100    120.690 11.2900    300.0   244.000
   3 49    240.0     1535    847.1  18.6   70  13.1   249    0.7    0.7     23.100    120.690 11.2800    300.0   244.000
   3 50    240.0     1539    846.7  18.6   70  13.1   251    0.6    0.6     23.100    120.690 11.2700    300.0   244.000
   3 51    240.0     1543    846.3  18.6   70  13.1   253    0.6    0.6     23.100    120.690 11.2600    300.0   244.000
   3 52    240.0     1547    845.9  18.6   70  13.1   256    0.6    0.6     23.100    120.690 11.2400    300.0   244.000
   3 53    240.0     1551    845.6  18.6   70  13.0   261    0.5    0.5     23.100    120.690 11.2200    300.0   244.000
   3 54    180.0     1554    845.2  18.5   70  13.0   266    0.5    0.5     23.100    120.690 11.1900    300.0   244.000
   3 55    240.0     1558    844.8  18.5   70  12.9   360    0.5    0.5     23.100    120.690 11.1600    300.0   244.000
   3 56    240.0     1562    844.4  18.5   70  12.9   360    0.5    0.5     23.100    120.690 11.1300    300.0   244.000
   3 57    240.0     1566    844.1  18.5   70  12.9   360    0.5    0.5     23.100    120.690 11.1200    300.0   243.000
   3 58    240.0     1570    843.7  18.4   70  12.9   360    0.5    0.5     23.100    120.690 11.1200    300.0   243.000
   3 59    240.0     1574    843.2  18.4   70  12.9   360    0.5    0.5     23.100    120.690 11.1300    300.0   243.000
   4  0    300.0     1579    842.8  18.4   70  12.9   303    0.5    0.5     23.100    120.690 11.1200    300.0   243.000
   4  1    240.0     1583    842.4  18.3   70  12.8   308    0.5    0.5     23.100    120.690 11.1100    300.0   243.000
   4  2    240.0     1587    842.0  18.3   70  12.8   312    0.6    0.6     23.100    120.690 11.1100    300.0   243.000
