ID:K4213673
Launch Time=2015-06-06 04:26:45
    Time  AscRate  Hgt/MSL       P  Temp   RH  Dewp   Dir  Speed   VirT        Lat        Lon     MR    range    Azimuth
   1 43    360.0     1147    887.4  21.9   71  16.4   226    4.7    4.7     23.100    120.700 13.3700    400.0    45.000
   1 44    420.0     1154    886.7  21.8   72  16.4   225    4.6    4.6     23.100    120.700 13.3800    400.0    45.000
   1 45    360.0     1160    886.0  21.7   71  16.4   225    4.6    4.6     23.100    120.700 13.3200    400.0    45.000
   1 46    360.0     1166    885.4  21.7   71  16.2   225    4.6    4.6     23.100    120.700 13.2100    400.0    44.000
   1 47    360.0     1172    884.9  21.7   71  16.1   225    4.6    4.6     23.100    120.700 13.1000    400.0    44.000
   1 48    300.0     1177    884.3  21.6   70  16.0   225    4.6    4.6     23.100    120.700 13.0100    400.0    44.000
   1 49    300.0     1182    883.8  21.6   70  15.9   225    4.6    4.6     23.100    120.700 12.9700    400.0    44.000
   1 50    360.0     1188    883.2  21.5   70  15.9   225    4.6    4.6     23.100    120.700 12.9500    400.0    44.000
   1 51    300.0     1193    882.7  21.5   70  15.9   225    4.6    4.6     23.100    120.700 12.9500    400.0    44.000
   1 52    360.0     1199    882.1  21.5   70  15.9   225    4.6    4.6     23.100    120.700 12.9900    400.0    44.000
   1 53    360.0     1205    881.5  21.5   71  16.0   225    4.6    4.6     23.100    120.700 13.0600    400.0    43.000
   1 54    360.0     1211    880.8  21.4   71  16.0   226    4.6    4.6     23.100    120.700 13.1100    500.0    43.000
   1 55    420.0     1218    880.2  21.4   71  16.0   226    4.5    4.5     23.100    120.700 13.0800    500.0    44.000
   1 56    360.0     1224    879.5  21.3   71  15.9   226    4.5    4.5     23.100    120.700 13.0200    500.0    44.000
   1 57    420.0     1231    878.9  21.2   71  15.9   227    4.5    4.5     23.100    120.700 13.0100    500.0    44.000
   1 58    420.0     1238    878.2  21.2   72  15.9   227    4.5    4.5     23.100    120.700 13.0600    500.0    44.000
   1 59    360.0     1244    877.5  21.1   73  16.0   228    4.5    4.5     23.100    120.700 13.1400    500.0    44.000
   2  0    420.0     1251    876.9  21.0   73  16.1   228    4.5    4.5     23.100    120.700 13.2100    500.0    44.000
   2  1    360.0     1257    876.2  21.0   74  16.1   229    4.5    4.5     23.100    120.700 13.2600    500.0    44.000
   2  2    480.0     1265    875.5  20.9   74  16.1   229    4.5    4.5     23.100    120.700 13.2600    500.0    44.000
   2  3    420.0     1272    874.7  20.8   74  16.0   230    4.4    4.4     23.100    120.700 13.2100    500.0    44.000
   2  4    420.0     1279    874.0  20.8   74  15.9   231    4.4    4.4     23.100    120.700 13.1400    500.0    45.000
   2  5    360.0     1285    873.4  20.7   74  15.9   231    4.4    4.4     23.100    120.700 13.1200    500.0    45.000
   2  6    360.0     1291    872.8  20.6   74  15.9   232    4.4    4.4     23.100    120.700 13.1500    500.0    45.000
   2  7    360.0     1297    872.2  20.6   75  16.0   232    4.3    4.3     23.100    120.700 13.2400    500.0    45.000
   2  8    360.0     1303    871.6  20.5   76  16.1   233    4.3    4.3     23.100    120.700 13.3200    500.0    45.000
   2  9    360.0     1309    871.0  20.5   76  16.1   233    4.3    4.3     23.100    120.700 13.3600    500.0    45.000
   2 10    360.0     1315    870.4  20.4   76  16.1   234    4.2    4.2     23.100    120.700 13.3500    500.0    45.000
   2 11    360.0     1321    869.7  20.3   76  16.0   234    4.2    4.2     23.100    120.700 13.3300    500.0    45.000
   2 12    420.0     1328    869.1  20.3   77  16.1   235    4.1    4.1     23.100    120.700 13.3500    500.0    45.000
   2 13    360.0     1334    868.4  20.2   77  16.1   235    4.1    4.1     23.100    120.700 13.4100    500.0    45.000
   2 14    360.0     1340    867.8  20.1   78  16.2   235    4.0    4.0     23.100    120.700 13.4800    500.0    45.000
   2 15    420.0     1347    867.2  20.0   79  16.2   236    4.0    4.0     23.100    120.700 13.5400    500.0    45.000
   2 16    360.0     1353    866.6  20.0   79  16.3   236    3.9    3.9     23.100    120.700 13.5900    600.0    46.000
   2 17    360.0     1359    866.0  19.9   80  16.3   236    3.9    3.9     23.100    120.700 13.6600    600.0    46.000
   2 18    360.0     1365    865.4  19.8   81  16.4   237    3.8    3.8     23.100    120.700 13.7700    600.0    46.000
   2 19    360.0     1371    864.8  19.7   82  16.6   237    3.8    3.8     23.100    120.700 13.9300    600.0    46.000
   2 20    360.0     1377    864.2  19.6   84  16.8   237    3.7    3.7     23.100    120.700 14.1200    600.0    46.000
   2 21    360.0     1383    863.6  19.5   85  17.0   237    3.7    3.7     23.100    120.700 14.2700    600.0    45.000
   2 22    420.0     1390    862.9  19.5   86  17.0   237    3.6    3.6     23.100    120.700 14.3400    600.0    46.000
   2 23    420.0     1397    862.2  19.4   86  17.0   238    3.6    3.6     23.100    120.700 14.3200    600.0    46.000
   2 24    360.0     1403    861.5  19.4   86  16.9   238    3.5    3.5     23.100    120.700 14.2700    600.0    46.000
   2 25    420.0     1410    860.9  19.3   86  16.9   238    3.5    3.5     23.100    120.700 14.2100    600.0    46.000
   2 26    420.0     1417    860.2  19.3   86  16.8   238    3.5    3.5     23.100    120.700 14.1600    600.0    46.000
   2 27    420.0     1424    859.5  19.2   86  16.7   238    3.4    3.4     23.100    120.700 14.0900    600.0    46.000
   2 28    480.0     1432    858.7  19.1   85  16.6   238    3.4    3.4     23.100    120.700 14.0300    600.0    46.000
   2 29    420.0     1439    858.0  19.1   85  16.6   238    3.4    3.4     23.100    120.700 13.9700    600.0    46.000
   2 30    420.0     1446    857.3  19.1   85  16.5   237    3.3    3.3     23.100    120.700 13.9000    600.0    47.000
   2 31    420.0     1453    856.6  19.0   84  16.3   237    3.3    3.3     23.100    120.700 13.8000    600.0    47.000
   2 32    420.0     1460    855.9  19.0   84  16.2   237    3.3    3.3     23.100    120.700 13.6800    600.0    47.000
   2 33    420.0     1467    855.2  19.0   83  16.1   236    3.3    3.3     23.100    120.700 13.5900    600.0    47.000
   2 34    300.0     1472    854.7  18.9   83  16.0   236    3.2    3.2     23.100    120.700 13.5300    600.0    47.000
   2 35    360.0     1478    854.2  18.9   83  16.0   235    3.2    3.2     23.100    120.700 13.5200    600.0    47.000
   2 36    300.0     1483    853.6  18.9   83  16.0   234    3.2    3.2     23.100    120.700 13.5400    600.0    47.000
   2 37    360.0     1489    853.0  18.8   84  16.0   234    3.2    3.2     23.100    120.700 13.5600    600.0    47.000
   2 38    420.0     1496    852.3  18.8   84  16.0   233    3.2    3.2     23.100    120.700 13.5600    600.0    46.000
   2 39    420.0     1503    851.6  18.8   84  15.9   232    3.1    3.1     23.100    120.700 13.5100    600.0    46.000
   2 40    420.0     1510    850.9  18.8   83  15.9   231    3.1    3.1     23.100    120.700 13.4600    600.0    47.000
   2 41    420.0     1517    850.2  18.8   83  15.9   230    3.1    3.1     23.100    120.700 13.4600    600.0    47.000
   2 42    480.0     1525    849.5  18.8   83  15.8   228    3.1    3.1     23.100    120.700 13.4500    600.0    47.000
   2 43    420.0     1532    848.8  18.8   82  15.7   227    3.1    3.1     23.100    120.700 13.3400    600.0    47.000
   2 44    480.0     1540    848.0  18.8   80  15.4   226    3.1    3.1     23.100    120.700 13.0900    600.0    47.000
   2 45    420.0     1547    847.3  18.8   79  15.0   225    3.1    3.1     23.100    120.700 12.8100    600.0    47.000
   2 46    360.0     1553    846.7  18.8   77  14.7   223    3.1    3.1     23.100    120.700 12.5700    600.0    47.000
   2 47    360.0     1559    846.1  18.8   76  14.5   222    3.1    3.1     23.100    120.700 12.4000    700.0    47.000
   2 48    360.0     1565    845.5  18.8   75  14.4   220    3.1    3.1     23.100    120.700 12.2800    700.0    47.000
   2 49    420.0     1572    844.9  18.8   75  14.3   219    3.1    3.1     23.100    120.700 12.2200    700.0    47.000
   2 50    420.0     1579    844.2  18.7   75  14.3   218    3.1    3.1     23.100    120.700 12.2100    700.0    47.000
   2 51    420.0     1586    843.5  18.7   76  14.3   217    3.1    3.1     23.100    120.700 12.2600    700.0    47.000
   2 52    360.0     1592    842.9  18.6   77  14.4   215    3.1    3.1     23.100    120.700 12.3600    700.0    47.000
   2 53    420.0     1599    842.2  18.6   78  14.6   214    3.1    3.1     23.100    120.700 12.5000    700.0    47.000
   2 54    360.0     1605    841.6  18.5   79  14.7   214    3.0    3.0     23.100    120.700 12.6300    700.0    47.000
   2 55    360.0     1611    841.0  18.5   79  14.8   213    3.0    3.0     23.100    120.700 12.7200    700.0    47.000
   2 56    360.0     1617    840.4  18.4   80  14.9   212    3.0    3.0     23.100    120.700 12.7600    700.0    46.000
   2 57    360.0     1623    839.8  18.4   80  14.8   211    3.0    3.0     23.100    120.700 12.7500    700.0    46.000
   2 58    420.0     1630    839.2  18.4   79  14.7   211    3.0    3.0     23.100    120.700 12.6700    700.0    46.000
   2 59    360.0     1636    838.6  18.4   78  14.6   211    3.0    3.0     23.100    120.700 12.5400    700.0    46.000
   3  0    420.0     1643    837.9  18.4   77  14.3   210    3.0    3.0     23.100    120.700 12.3600    700.0    46.000
   3  1    480.0     1651    837.2  18.4   76  14.1   210    3.0    3.0     23.100    120.700 12.1500    700.0    46.000
   3  2    360.0     1657    836.5  18.4   75  13.8   210    2.9    2.9     23.100    120.700 11.9700    700.0    46.000
   3  3    420.0     1664    835.9  18.4   74  13.7   211    2.9    2.9     23.100    120.700 11.8700    700.0    46.000
   3  4    360.0     1670    835.3  18.4   74  13.7   211    2.8    2.8     23.100    120.700 11.8800    700.0    46.000
   3  5    300.0     1675    834.8  18.3   75  13.8   211    2.8    2.8     23.100    120.700 11.9400    700.0    46.000
   3  6    360.0     1681    834.2  18.3   75  13.9   212    2.8    2.8     23.100    120.700 12.0400    700.0    46.000
   3  7    360.0     1687    833.6  18.2   76  14.0   212    2.7    2.7     23.100    120.700 12.1700    700.0    46.000
   3  8    420.0     1694    833.0  18.2   78  14.2   212    2.7    2.7     23.100    120.700 12.3300    700.0    46.000
   3  9    360.0     1700    832.4  18.1   79  14.4   213    2.6    2.6     23.100    120.700 12.5200    700.0    45.000
   3 10    360.0     1706    831.8  18.0   80  14.6   213    2.5    2.5     23.100    120.700 12.7000    700.0    45.000
   3 11    360.0     1712    831.2  18.0   81  14.8   213    2.5    2.5     23.100    120.700 12.8100    700.0    45.000
   3 12    360.0     1718    830.7  18.0   82  14.8   214    2.4    2.4     23.100    120.700 12.8400    700.0    45.000
   3 13    360.0     1724    830.1  17.9   81  14.7   214    2.3    2.3     23.100    120.700 12.7800    700.0    45.000
   3 14    360.0     1730    829.5  17.9   81  14.6   214    2.3    2.3     23.100    120.700 12.6900    700.0    45.000
   3 15    360.0     1736    828.9  17.9   81  14.5   214    2.2    2.2     23.100    120.700 12.6000    700.0    45.000
   3 16    420.0     1743    828.2  17.8   80  14.4   213    2.1    2.1     23.100    120.700 12.5600    700.0    46.000
   3 17    420.0     1750    827.6  17.8   81  14.5   213    2.1    2.1     23.100    120.700 12.6000    700.0    46.000
   3 18    420.0     1757    826.9  17.7   82  14.6   212    2.0    2.0     23.100    120.700 12.6900    700.0    46.000
   3 19    420.0     1764    826.2  17.7   82  14.7   211    2.0    2.0     23.100    120.700 12.7800    700.0    46.000
   3 20    480.0     1772    825.4  17.6   83  14.7   209    1.9    1.9     23.100    120.700 12.8600    700.0    46.000
   3 21    420.0     1779    824.7  17.6   84  14.8   208    1.8    1.8     23.100    120.700 12.9200    700.0    47.000
   3 22    480.0     1787    824.0  17.5   84  14.8   206    1.8    1.8     23.100    120.700 12.9500    700.0    47.000
   3 23    420.0     1794    823.3  17.5   84  14.7   204    1.8    1.8     23.100    120.700 12.9000    700.0    47.000
   3 24    360.0     1800    822.7  17.6   83  14.6   202    1.7    1.7     23.100    120.700 12.8000    700.0    46.000
   3 25    420.0     1807    822.0  17.6   82  14.5   199    1.7    1.7     23.100    120.700 12.7000    700.0    46.000
   3 26    480.0     1815    821.3  17.5   82  14.4   197    1.7    1.7     23.100    120.700 12.6400    700.0    46.000
   3 27    540.0     1824    820.4  17.5   82  14.3   194    1.7    1.7     23.100    120.700 12.5800    700.0    46.000
   3 28    540.0     1833    819.6  17.4   81  14.2   192    1.7    1.7     23.100    120.700 12.5100    800.0    45.000
   3 29    480.0     1841    818.8  17.3   81  14.1   190    1.7    1.7     23.100    120.700 12.4300    800.0    45.000
   3 30    420.0     1848    818.1  17.3   81  14.0   188    1.8    1.8     23.100    120.700 12.3700    800.0    45.000
   3 31    420.0     1855    817.5  17.3   81  13.9   186    1.8    1.8     23.100    120.700 12.3200    700.0    45.000
   3 32    300.0     1860    817.0  17.3   80  13.8   184    1.9    1.9     23.100    120.700 12.2500    800.0    45.000
   3 33    360.0     1866    816.4  17.3   79  13.7   183    1.9    1.9     23.100    120.700 12.1600    800.0    45.000
   3 34    360.0     1872    815.9  17.3   79  13.6   182    2.0    2.0     23.100    120.700 12.0600    800.0    45.000
   3 35    360.0     1878    815.3  17.3   78  13.5   182    2.1    2.1     23.100    120.700 11.9700    800.0    45.000
   3 36    360.0     1884    814.7  17.2   78  13.4   181    2.1    2.1     23.100    120.700 11.9100    800.0    45.000
   3 37    420.0     1891    814.1  17.2   78  13.3   181    2.2    2.2     23.100    120.700 11.8600    800.0    44.000
   3 38    360.0     1897    813.5  17.1   78  13.3   182    2.3    2.3     23.100    120.700 11.8300    800.0    44.000
   3 39    360.0     1903    812.9  17.1   78  13.2   182    2.4    2.4     23.100    120.700 11.8100    800.0    44.000
   3 40    360.0     1909    812.3  17.0   78  13.2   182    2.4    2.4     23.100    120.700 11.8100    800.0    44.000
   3 41    420.0     1916    811.7  17.0   78  13.2   183    2.5    2.5     23.100    120.700 11.8200    800.0    44.000
   3 42    360.0     1922    811.1  16.9   79  13.2   184    2.6    2.6     23.100    120.700 11.8300    800.0    44.000
   3 43    360.0     1928    810.5  16.9   79  13.2   184    2.7    2.7     23.100    120.700 11.8300    800.0    44.000
   3 44    420.0     1935    809.9  16.8   79  13.2   185    2.8    2.8     23.100    120.700 11.8300    800.0    44.000
   3 45    360.0     1941    809.3  16.8   80  13.2   186    2.9    2.9     23.100    120.700 11.8500    800.0    44.000
   3 46    420.0     1948    808.6  16.7   80  13.3   187    3.0    3.0     23.100    120.700 11.9100    800.0    44.000
   3 47    420.0     1955    807.9  16.6   81  13.4   188    3.1    3.1     23.100    120.700 11.9900    800.0    43.000
   3 48    480.0     1963    807.2  16.5   82  13.4   188    3.2    3.2     23.100    120.700 12.0600    800.0    43.000
   3 49    420.0     1970    806.5  16.4   83  13.5   189    3.2    3.2     23.100    120.700 12.1000    800.0    43.000
   3 50    420.0     1977    805.9  16.3   83  13.5   190    3.3    3.3     23.100    120.700 12.1200    800.0    43.000
   3 51    420.0     1984    805.2  16.3   84  13.5   190    3.4    3.4     23.100    120.700 12.1400    800.0    42.000
   3 52    360.0     1990    804.6  16.2   84  13.5   191    3.4    3.4     23.100    120.700 12.1600    800.0    42.000
   3 53    360.0     1996    804.1  16.1   84  13.5   191    3.5    3.5     23.100    120.700 12.1800    800.0    42.000
   3 54    420.0     2003    803.5  16.1   85  13.5   192    3.5    3.5     23.100    120.700 12.2000    800.0    42.000
   3 55    360.0     2009    802.8  16.0   85  13.5   192    3.6    3.6     23.100    120.700 12.2100    800.0    42.000
   3 56    420.0     2016    802.2  16.0   85  13.5   193    3.6    3.6     23.100    120.700 12.2100    800.0    42.000
   3 57    360.0     2022    801.7  16.0   85  13.5   193    3.6    3.6     23.100    120.700 12.2200    800.0    42.000
   3 58    300.0     2027    801.2  15.9   86  13.5   193    3.6    3.6     23.100    120.700 12.2400    800.0    42.000
   3 59    360.0     2033    800.6  15.9   86  13.5   194    3.7    3.7     23.100    120.700 12.2400    800.0    42.000
   4  0    360.0     2039    800.1  15.9   86  13.5   194    3.6    3.6     23.100    120.700 12.2300    800.0    42.000
   4  1    360.0     2045    799.5  15.8   86  13.5   194    3.6    3.6     23.100    120.700 12.2300    800.0    42.000
