Launch Time=2015-06-01 22:50:16
    Time  AscRate  Hgt/MSL       P  Temp   RH  Dewp   Dir  Speed   VirT        Lat        Lon     MR    range    Azimuth
   2 13    360.0     1136    890.6  22.1   49  10.8     8    0.9    0.9     23.090    120.690  9.1600    600.0   224.000
   2 14    360.0     1142    890.0  22.0   49  10.9     5    0.9    0.9     23.090    120.690  9.2000    600.0   224.000
   2 15    420.0     1149    889.3  22.0   49  11.0     3    0.8    0.8     23.090    120.690  9.2600    600.0   224.000
   2 16    360.0     1155    888.7  22.0   50  11.1   360    0.8    0.8     23.090    120.690  9.3400    600.0   224.000
   2 17    300.0     1160    888.2  21.9   51  11.2   357    0.7    0.7     23.090    120.690  9.4500    600.0   224.000
   2 18    300.0     1165    887.7  21.9   51  11.5   354    0.6    0.6     23.090    120.690  9.6100    600.0   224.000
   2 19    300.0     1170    887.1  21.9   53  11.8   350    0.6    0.6     23.090    120.690  9.8400    600.0   224.000
   2 20    300.0     1175    886.6  21.8   54  12.2   346    0.5    0.5     23.090    120.690 10.1000    600.0   224.000
   2 21    360.0     1181    886.0  21.7   56  12.5   360    0.5    0.5     23.090    120.690 10.2900    600.0   224.000
   2 22    300.0     1186    885.5  21.7   56  12.6     0    0.0    0.0     23.090    120.690 10.3900    600.0   224.000
   2 23    360.0     1192    884.9  21.6   57  12.7     0    0.0    0.0     23.090    120.690 10.4600    600.0   224.000
   2 24    360.0     1198    884.3  21.6   57  12.8     0    0.0    0.0     23.090    120.690 10.5600    600.0   223.000
   2 25    360.0     1204    883.7  21.5   58  13.0     0    0.0    0.0     23.090    120.690 10.7300    600.0   223.000
   2 26    360.0     1210    883.1  21.5   60  13.3     0    0.0    0.0     23.090    120.690 10.9300    600.0   223.000
   2 27    300.0     1215    882.5  21.4   61  13.5     0    0.0    0.0     23.090    120.690 11.0900    600.0   223.000
   2 28    300.0     1220    882.0  21.4   61  13.7     0    0.0    0.0     23.090    120.690 11.2100    600.0   224.000
   2 29    360.0     1226    881.4  21.3   62  13.8     0    0.0    0.0     23.090    120.690 11.2900    600.0   224.000
   2 30    300.0     1231    880.9  21.3   62  13.8     0    0.0    0.0     23.090    120.690 11.3500    600.0   224.000
   2 31    360.0     1237    880.3  21.3   62  13.9     0    0.0    0.0     23.090    120.690 11.3800    600.0   224.000
   2 32    360.0     1243    879.7  21.3   63  13.9     0    0.0    0.0     23.090    120.690 11.3800    600.0   224.000
   2 33    360.0     1249    879.1  21.2   62  13.8     0    0.0    0.0     23.090    120.690 11.3600    600.0   224.000
   2 34    360.0     1255    878.5  21.2   62  13.7     0    0.0    0.0     23.090    120.690 11.3000    600.0   224.000
   2 35    360.0     1261    877.9  21.3   61  13.6     0    0.0    0.0     23.090    120.690 11.2000    600.0   224.000
   2 36    360.0     1267    877.3  21.3   61  13.4     0    0.0    0.0     23.090    120.690 11.0500    600.0   224.000
   2 37    360.0     1273    876.7  21.3   60  13.1     0    0.0    0.0     23.090    120.690 10.8900    600.0   224.000
   2 38    360.0     1279    876.1  21.3   59  13.0     0    0.0    0.0     23.090    120.690 10.7700    600.0   224.000
   2 39    360.0     1285    875.5  21.2   59  12.9     0    0.0    0.0     23.090    120.690 10.7200    600.0   224.000
   2 40    360.0     1291    874.9  21.2   59  12.8     0    0.0    0.0     23.090    120.690 10.7000    600.0   224.000
   2 41    360.0     1297    874.3  21.1   59  12.8     0    0.0    0.0     23.090    120.690 10.7000    600.0   224.000
   2 42    360.0     1303    873.7  21.1   59  12.8     0    0.0    0.0     23.090    120.690 10.6900    600.0   224.000
   2 43    360.0     1309    873.0  21.0   59  12.8     0    0.0    0.0     23.090    120.690 10.6800    600.0   224.000
   2 44    360.0     1315    872.4  21.0   59  12.7     0    0.0    0.0     23.090    120.690 10.6700    600.0   224.000
   2 45    420.0     1322    871.8  20.9   59  12.7     0    0.0    0.0     23.090    120.690 10.6700    600.0   224.000
   2 46    300.0     1327    871.2  20.8   60  12.7     0    0.0    0.0     23.090    120.690 10.6600    600.0   224.000
   2 47    360.0     1333    870.6  20.8   59  12.6     0    0.0    0.0     23.090    120.690 10.6300    600.0   224.000
   2 48    360.0     1339    870.0  20.8   59  12.6     0    0.0    0.0     23.090    120.690 10.5800    600.0   224.000
   2 49    300.0     1344    869.5  20.7   59  12.5     0    0.0    0.0     23.090    120.690 10.5400    600.0   224.000
   2 50    360.0     1350    868.9  20.7   59  12.4     0    0.0    0.0     23.090    120.690 10.5000    600.0   224.000
   2 51    300.0     1355    868.4  20.8   59  12.4     0    0.0    0.0     23.090    120.690 10.4500    600.0   224.000
   2 52    360.0     1361    867.8  20.8   58  12.3   360    0.5    0.5     23.090    120.690 10.4100    600.0   224.000
   2 53    360.0     1367    867.3  20.8   58  12.2   154    0.5    0.5     23.090    120.690 10.3800    600.0   224.000
   2 54    300.0     1372    866.7  20.7   58  12.2   157    0.6    0.6     23.090    120.690 10.3500    600.0   224.000
   2 55    360.0     1378    866.1  20.7   58  12.1   159    0.7    0.7     23.090    120.690 10.3200    600.0   224.000
   2 56    360.0     1384    865.5  20.7   58  12.1   161    0.7    0.7     23.090    120.690 10.2900    600.0   224.000
   2 57    360.0     1390    864.9  20.6   58  12.0   163    0.8    0.8     23.090    120.690 10.2500    600.0   225.000
   2 58    300.0     1395    864.4  20.6   57  11.9   165    0.9    0.9     23.090    120.690 10.2200    600.0   225.000
   2 59    360.0     1401    863.8  20.6   57  11.9   167    1.0    1.0     23.090    120.690 10.1800    600.0   224.000
   3  0    360.0     1407    863.3  20.6   57  11.8   168    1.1    1.1     23.090    120.690 10.1300    600.0   224.000
   3  1    300.0     1412    862.7  20.6   57  11.7   169    1.1    1.1     23.090    120.690 10.0800    600.0   224.000
   3  2    360.0     1418    862.1  20.5   57  11.6   171    1.2    1.2     23.090    120.690 10.0300    600.0   225.000
   3  3    300.0     1423    861.6  20.5   56  11.6   172    1.3    1.3     23.090    120.690 10.0000    600.0   225.000
   3  4    360.0     1429    861.0  20.5   56  11.5   173    1.4    1.4     23.090    120.690  9.9800    600.0   225.000
   3  5    300.0     1434    860.5  20.4   57  11.5   173    1.5    1.5     23.090    120.690  9.9800    600.0   225.000
   3  6    360.0     1440    859.9  20.4   57  11.5   174    1.6    1.6     23.090    120.690 10.0100    600.0   225.000
   3  7    300.0     1445    859.4  20.3   57  11.6   175    1.7    1.7     23.090    120.690 10.0300    600.0   225.000
   3  8    360.0     1451    858.8  20.3   57  11.6   176    1.8    1.8     23.090    120.690 10.0400    600.0   225.000
   3  9    360.0     1457    858.2  20.2   57  11.6   176    1.9    1.9     23.090    120.690 10.0400    600.0   225.000
   3 10    360.0     1463    857.6  20.2   58  11.5   177    2.0    2.0     23.090    120.690 10.0400    600.0   225.000
   3 11    300.0     1468    857.1  20.1   58  11.5   177    2.1    2.1     23.090    120.690 10.0300    600.0   226.000
   3 12    300.0     1473    856.6  20.0   58  11.5   177    2.1    2.1     23.090    120.690 10.0300    600.0   226.000
   3 13    300.0     1478    856.1  20.0   58  11.5   178    2.2    2.2     23.090    120.690 10.0200    600.0   226.000
   3 14    360.0     1484    855.6  19.9   58  11.5   178    2.3    2.3     23.090    120.690 10.0100    600.0   226.000
   3 15    360.0     1490    855.0  19.9   58  11.5   178    2.4    2.4     23.090    120.690 10.0100    600.0   227.000
   3 16    300.0     1495    854.4  19.8   58  11.4   179    2.5    2.5     23.090    120.690 10.0100    600.0   227.000
   3 17    360.0     1501    853.9  19.8   58  11.4   179    2.5    2.5     23.090    120.690 10.0000    600.0   227.000
   3 18    360.0     1507    853.3  19.7   59  11.4   179    2.6    2.6     23.090    120.690 10.0000    600.0   228.000
   3 19    300.0     1512    852.8  19.7   59  11.4   179    2.7    2.7     23.090    120.690 10.0100    600.0   228.000
   3 20    360.0     1518    852.2  19.6   59  11.4   179    2.8    2.8     23.090    120.690 10.0200    600.0   228.000
   3 21    360.0     1524    851.6  19.6   59  11.4   179    2.8    2.8     23.090    120.690 10.0400    600.0   228.000
   3 22    360.0     1530    851.0  19.5   59  11.4   180    2.9    2.9     23.090    120.690 10.0400    600.0   228.000
   3 23    360.0     1536    850.4  19.5   59  11.4   180    3.0    3.0     23.090    120.690 10.0000    600.0   228.000
   3 24    360.0     1542    849.8  19.4   59  11.3   180    3.0    3.0     23.090    120.690  9.9400    600.0   228.000
   3 25    360.0     1548    849.2  19.4   59  11.2   180    3.1    3.1     23.090    120.690  9.8800    600.0   229.000
   3 26    360.0     1554    848.7  19.4   59  11.1   180    3.2    3.2     23.090    120.690  9.8300    600.0   229.000
   3 27    300.0     1559    848.1  19.4   58  11.0   180    3.2    3.2     23.090    120.690  9.7900    600.0   229.000
   3 28    360.0     1565    847.6  19.4   58  10.9   180    3.3    3.3     23.090    120.690  9.7400    600.0   229.000
   3 29    300.0     1570    847.0  19.4   57  10.8   180    3.3    3.3     23.090    120.690  9.6800    600.0   229.000
   3 30    360.0     1576    846.4  19.4   57  10.8   180    3.4    3.4     23.090    120.690  9.6300    600.0   230.000
   3 31    360.0     1582    845.9  19.4   57  10.7   180    3.4    3.4     23.090    120.690  9.6100    600.0   230.000
   3 32    360.0     1588    845.3  19.4   57  10.7   180    3.5    3.5     23.090    120.690  9.6000    600.0   231.000
   3 33    300.0     1593    844.8  19.4   57  10.6   180    3.5    3.5     23.090    120.690  9.5800    600.0   231.000
   3 34    300.0     1598    844.3  19.3   57  10.6   180    3.6    3.6     23.090    120.690  9.5600    600.0   232.000
   3 35    360.0     1604    843.7  19.3   57  10.6   180    3.6    3.6     23.090    120.690  9.5400    500.0   232.000
   3 36    300.0     1609    843.2  19.2   57  10.5   180    3.6    3.6     23.090    120.690  9.5200    500.0   232.000
   3 37    360.0     1615    842.7  19.2   57  10.5   180    3.7    3.7     23.090    120.690  9.5100    500.0   232.000
   3 38    300.0     1620    842.2  19.2   57  10.5   180    3.7    3.7     23.090    120.690  9.5000    500.0   233.000
   3 39    300.0     1625    841.7  19.1   57  10.5   180    3.7    3.7     23.090    120.690  9.5000    500.0   233.000
   3 40    300.0     1630    841.1  19.1   57  10.5   180    3.7    3.7     23.090    120.690  9.5100    500.0   233.000
   3 41    360.0     1636    840.6  19.1   57  10.5   180    3.8    3.8     23.090    120.690  9.5300    500.0   234.000
   3 42    360.0     1642    840.0  19.1   58  10.5   180    3.8    3.8     23.090    120.690  9.5600    500.0   234.000
   3 43    300.0     1647    839.5  19.0   58  10.5   180    3.8    3.8     23.090    120.690  9.5800    500.0   234.000
   3 44    300.0     1652    839.0  19.0   58  10.5   180    3.8    3.8     23.090    120.690  9.5800    500.0   234.000
   3 45    300.0     1657    838.6  19.0   58  10.5   180    3.8    3.8     23.090    120.690  9.5700    500.0   235.000
   3 46    300.0     1662    838.1  19.0   58  10.5   180    3.8    3.8     23.090    120.690  9.5700    500.0   235.000
   3 47    300.0     1667    837.6  18.9   58  10.5   180    3.8    3.8     23.090    120.690  9.5800    500.0   236.000
   3 48    300.0     1672    837.1  18.9   58  10.5   180    3.7    3.7     23.090    120.690  9.5900    500.0   236.000
   3 49    300.0     1677    836.5  18.9   58  10.5   180    3.7    3.7     23.090    120.690  9.5600    500.0   236.000
   3 50    360.0     1683    836.0  18.9   57  10.3   179    3.7    3.7     23.090    120.690  9.4600    500.0   236.000
   3 51    300.0     1688    835.5  18.9   57  10.1   179    3.7    3.7     23.090    120.690  9.3500    500.0   236.000
   3 52    360.0     1694    834.9  18.9   56  10.0   179    3.6    3.6     23.090    120.690  9.2700    500.0   237.000
   3 53    420.0     1701    834.3  18.9   56   9.9   179    3.6    3.6     23.090    120.690  9.2500    500.0   237.000
   3 54    420.0     1708    833.6  18.8   56   9.9   178    3.6    3.6     23.090    120.690  9.2500    500.0   238.000
   3 55    360.0     1714    833.0  18.8   56  10.0   178    3.5    3.5     23.090    120.690  9.2700    500.0   239.000
   3 56    300.0     1719    832.5  18.7   57  10.0   178    3.5    3.5     23.090    120.690  9.2800    500.0   239.000
   3 57    360.0     1725    831.9  18.7   57  10.0   177    3.4    3.4     23.090    120.690  9.2800    500.0   240.000
   3 58    360.0     1731    831.4  18.6   57   9.9   177    3.4    3.4     23.090    120.690  9.2500    500.0   240.000
   3 59    300.0     1736    830.8  18.6   57   9.8   177    3.3    3.3     23.090    120.690  9.2000    500.0   241.000
   4  0    300.0     1741    830.4  18.6   56   9.7   176    3.3    3.3     23.090    120.690  9.1500    500.0   241.000
   4  1    240.0     1745    830.0  18.5   56   9.6   176    3.2    3.2     23.100    120.690  9.0800    500.0   241.000
   4  2    240.0     1749    829.6  18.5   55   9.4   175    3.2    3.2     23.100    120.690  8.9800    500.0   241.000
